index,Image Name,AI generated Summary,Author Summary,Cosine_Similarity Score,ROUGE-WE,BertScore,BLEU Score,METEOR Score
280,346.jpg," The figure shows the hypothesized relationships among the constructs. Data analytics at the marketing unit is hypothesized to have a positive effect on marketing innovation (H1), which in turn is hypothesized to have a positive effect on market performance (H2).  Data analytics at the marketing unit is also hypothesized to have a positive effect on IT-enabled data analytics sensing capability (H3a), which in turn is hypothesized to have a positive effect on marketing innovation (H3b) and market performance (H4). Finally, IT-enabled data analytics sensing capability is hypothesized to have a positive effect on market performance (H5).","Similar to Study 2, given that this study sampled a more general population on Prolific rather than a more homogeneous undergraduate sample, we controlled for participants? gender, age, education level, and income. We also controlled for nationality given that we collected data from both American and Chinese participants. Contribution intentions were regressed on prosocial nature of the project description (1 = high; 0 = low), crowdfunding platform type (1 = reward; 0 = donation), prosocial motivation, their three-way interaction, all lower-order interactions, and control variables (see Table 4 for the stepwise regression results). Results showed significant effects of the interaction between prosocial nature of the project description and prosocial motivation (B = -0.74, SE = 0.34, p = 0.03) and the interaction between crowdfunding platform type and prosocial motivation (B = -0.94, SE = 0.31, p < 0.01). There were also marginally significant effects of the interaction between prosocial nature of the project description and crowdfunding platform type (B = -5.09, SE = 2.62, p = 0.05) and importantly, the three-way interaction between prosocial nature of the project description, crowdfunding platform type, and prosocial motivation (B = 0.78, SE = 0.45, p = 0.08).",10.28%,88.08%,80.39%,15.01%,77.90%
281,347.jpg," The figure shows the structural equation model (SEM) of the relationships between data analytics, marketing innovation, and market performance. The model was tested using data from a survey of 200 marketing managers. The results show that data analytics has a significant positive effect on marketing innovation (β = 0.689, p < 0.001) and market performance (β = 0.425, p < 0.001). Marketing innovation also has a significant positive effect on market performance (β = 0.317, p < 0.001). The model explains 47.4% of the variance in marketing innovation and 34.1% of the variance in market performance.

The results of the mediation analysis show that data analytics has a significant indirect effect on market performance through marketing innovation (β = 0.219, p < 0.05). This means that data analytics leads to improved market performance by enabling marketing innovation. The results also show that marketing innovation has a significant indirect effect on market performance through its impact on utility value (β = 0.135, p < 0.05). This means that marketing innovation leads to improved market performance by creating value for customers.

The findings of this study suggest that data analytics is a valuable tool for marketing managers. Data analytics can be used to improve marketing innovation and, ultimately, market performance. Marketing managers should consider investing in data analytics capabilities to improve their company's performance.","To address these research questions, we leveraged on a longitudinal dataset that allowed us to observe the effects of the marketing choices (price and flexible policies as functional attributes) and economic returns (occupation rates and revenues per active nights, as in line with Airbnb literature; [17]) at a single Airbnb property level in the city of Rome (i.e., the largest touristic submarket in Italy). The first evidence that emerged from these data is that the sharp market contraction due to the pandemic shock affected demand much more than supply: the negative change in revenues has in fact been about five times larger than the exit rates (see Table 1), thus depicting a novel market condition on the Airbnb platform. This circumstance suggests that competition must have increased substantially and, consequently, forced (at least some) entrepreneurs to react to the shock with renewed activism.",34.64%,88.57%,81.34%,44.14%,74.84%
282,348.jpg," This is a table that shows the percentage of total employment in each industry in the United States. The industry with the highest percentage of employment is the accommodation and food services industry, which employs 10.8% of the total workforce. The industry with the lowest percentage of employment is the mining, quarrying, and oil and gas extraction industry, which employs 0.8%.","With the aim of describing the impact of the shock in our sample, Table 2 reports the descriptive statistics of the two dependant variables for the considered three years, that is, 2018, 2019, and 2020. In line with Ghebreyesus [18], the descriptive statistics are computed for the months of March to Decemeber of each year. Consistent with the magnitude of the shock, Table 2 reports that the mean values of occupation rate and revenues per active nights declined significantly in 2020, compared to 2018 and 2019, years that were instead rather stable.",50.56%,79.14%,81.63%,33.20%,78.35%
283,349.jpg," The VIF values in the table are all less than 10, which indicates that there is no multicollinearity issue among the independent variables.","Table 3 provides the number of properties (and the relative shares in brackets) that adopted a given cancellation policy (moderate, flexible, or strict) in 2018, 2019, and 2020, and also shows the year-over-year transitions. Table 3a shows data pertaining to the benchmark situation (i.e., 2018 to 2019), while Table 3b shows data for the Covid-19 shocked situation (i.e., 2019 to 2020).",21.83%,74.74%,81.69%,8.61%,74.62%
284,35.jpg," The taxonomy of reasoning is a way of classifying different types of reasoning. The taxonomy is divided into five main categories: casual reasoning, multi-hop reasoning, logical reasoning, non-textual semantic reasoning, and commonsense reasoning.

Casual reasoning is a type of reasoning that is based on the observation of cause and effect. For example, if you see a window that is broken, you might infer that someone threw a rock at it.

Multi-hop reasoning is a type of reasoning that requires you to make multiple inferences in order to reach a conclusion. For example, you might see a person walking into a store, and then you might see them come out of the store with a bag. You might infer that the person bought something in the store.

Logical reasoning is a type of reasoning that is based on the rules of logic. For example, you might know that all dogs are mammals, and you might also know that all mammals have fur. You could then infer that all dogs have fur.

Non-textual semantic reasoning is a type of reasoning that is based on the meaning of words and phrases. For example, you might know that the word ""dog"" refers to a type of animal, and you might also know that the word ""cat"" refers to a type of animal. You could then infer that dogs and cats are different types of animals.

Commonsense reasoning is a type of reasoning that is based on the knowledge that is common to most people. For example, you might know that it is dangerous to run across a busy street, and you might also know that it is important to be polite to others. You could then infer that it is dangerous to run across a busy street while being impolite to others.

The taxonomy of reasoning is a useful tool for understanding the different types of reasoning that people use. The taxonomy can also be used to help people improve their reasoning skills.","Table 4 provides a comparison of the pricing adjustements between 2018 and 2019 and between 2019 and 2020, and it also shows the main descriptive indicators for the absolute price variation (i.e., the absolute value of PV(i,m)) as well as the results of a mean comparison test (i.e., the T-test). Fig. 2, which is complementary to Table 4, plots the distribution of PVy(i,m) in 2019 and in 2020.",27.39%,55.09%,78.87%,38.60%,77.93%
285,350.jpg, The table shows the results of a study that untersucht the impact of IT-enabled data analytics sensing capability on marketing innovation and market performance. The study was conducted on a sample of 200 firms. The results show that IT-enabled data analytics sensing capability has a significant positive impact on marketing innovation and market performance. The study also found that the impact of IT-enabled data analytics sensing capability on market performance is mediated by marketing innovation. This suggests that IT-enabled data analytics sensing capability can improve market performance by fostering marketing innovation.,"Table 5 shows the estimates of the econometric model that was used to predict the impact of the pricing adjustments, the impact of the flexible cancellation policies, and the effect of joint adoptions on the occupation rate. It is worth noting that the IV diagnostic statistics (i.e., Kleibergen-Paap weak identification tests) fully confirmed the validity of the instrument for our empirical setting.16 Models M1 and M2 include control variables only, Model M3 includes control variables and PV2020(i,m), Model M4 includes control variables and ModFlexPolicy(i), Model M5 includes control variables, PV2020(I,m), and ModFlexPolicy(i), while Model M6 includes all the variables as well as the interaction between PV2020(i,m) and ModFlexPolicy(i). Table A4 in the Online Appendix provides the estimation results when a pooled OLS estimation was employed, without instrumenting PV2020(i,m), and rather similar results can be observed.",30.31%,76.42%,81.20%,30.04%,77.78%
286,351.jpg," The table shows the results of a structural equation model (SEM) analysis. The model has three dependent variables: direct effects on IT, direct effects on marketing, and direct effects on innovation. The independent variables are technology readiness, size, and market orientation. The control variables are industry type, B2B type, and year founded.

The results show that technology readiness has a significant positive effect on direct effects on IT (β = 0.689, p < 0.001), direct effects on marketing (β = 0.308, p < 0.001), and direct effects on innovation (β = 0.423, p < 0.001). Size has a significant positive effect on direct effects on IT (β = 0.108, p < 0.05) and direct effects on marketing (β = 0.093, p < 0.05), but no significant effect on direct effects on innovation (β = 0.037, p > 0.05). Market orientation has a significant positive effect on direct effects on IT (β = 0.460, p < 0.001), direct effects on marketing (β = 0.652, p < 0.001), and direct effects on innovation (β = 0.559, p < 0.001).

The control variables industry type, B2B type, and year founded do not have any significant effects on the dependent variables.

The model has a good fit to the data, with a χ² of 2.598 (df = 2, p = 0.274), a CFI of 0.989, a TLI of 0.984, and a RMSEA of 0.047.","Table 6 shows the estimates of the econometric model when RevPAN in 2020 was considered as the dependant variable and tested on the sample of strict cancellation policy adopters in 2019. Again in this case, it is worth noticing that the Kleibergen-Paap weak identification tests fully confirmed the validity of the instrument for our empirical setting.18 Models M1 to M6 are defined as in Section 5.2.1. As for the analyses on the OccR, Table A9 in the Online Appendix provides the estimation results obtained when employing a pooled OLS estimation without instrumenting PV2020(i,m), and they show rather similar results.",25.27%,78.12%,78.88%,38.55%,74.14%
287,352.jpg," The table shows the results of a regression analysis with IT-enabled data analytics sensing, marketing innovation, and market performance as dependent variables. The independent variables are size, year of foundation, industry (manufacturing vs. service), technology intensity (high-techs vs. low-techs), customer type (B2B vs. B2C), quality data, and IT-enabled data analytics sensing.

The results show that IT-enabled data analytics sensing has a significant positive effect on market performance. This effect is mediated by marketing innovation. IT-enabled data analytics sensing also has a significant positive effect on marketing innovation. These findings suggest that IT-enabled data analytics sensing is an important tool for businesses that want to improve their market performance.

The table also shows that the control variables have the expected effects. Size has a significant positive effect on market performance and marketing innovation. Year of foundation has a significant negative effect on market performance. Industry has a significant positive effect on market performance and marketing innovation. Technology intensity has a significant positive effect on market performance. Customer type has a significant positive effect on market performance. Quality data has a significant positive effect on market performance and marketing innovation.","Guided by the theoretical lenses of adaptive structuration and sensemaking theories, the findings from this study have presented a conceptualization of why and how social media use and application evolve (see Fig. 2). Fig. 2 summarizes this processual framework's building blocks and their relationships that emerged from the analysis of the interview data. Social media features as created by designers and perceived by potential users play a central role in this process, which unfolds on the individual and firm levels. Salient characteristics that are likely to be perceived differently generate the triggering conditions as a stage of pre-attention, which may in turn initiate later stages of meaning-making of social media. This meaning-making takes place not only on the individual cognitive level, but also at the group level as part of a mutual exchange. However, the sensemaking of social media and its related use responses mainly occur via the cognitive interpretations of leader-managers, or responsible executives who commonly play the role of ?influential individuals? [93] within SMEs.",18.82%,93.70%,80.33%,43.62%,76.81%
288,353.jpg," The image shows a framework for understanding the role of blockchain in the innovation process. The framework is divided into four phases: assimilation, implementation, adoption, and comprehension. In the assimilation phase, organizations are trying to understand what blockchain is and how it can be used. In the implementation phase, organizations are experimenting with blockchain and trying to figure out how to use it to solve specific problems. In the adoption phase, organizations are starting to use blockchain more widely and are seeing the benefits of using it. In the comprehension phase, organizations are fully理解ing the benefits of blockchain and are using it to transform their businesses.

The framework also identifies three different types of organizations that are involved in the blockchain innovation process: strategists, experimenters, and implementers. Strategists are organizations that are trying to understand the potential of blockchain and how it can be used to create new opportunities. Experimenters are organizations that are trying out different ways to use blockchain and are learning from their experiences. Implementers are organizations that are using blockchain to solve specific problems and are seeing the benefits of using it.

The framework can be used to help organizations understand where they are in the blockchain innovation process and what steps they need to take to move forward.","Sample companies were purposely selected to obtain information-rich data that were able to contribute to a deeper understanding of the perceptions, concerns, and behavior related to social media use [109]. The interviewees were all key informants at their respective companies, i.e., owner- or business-managers, or executives responsible for their firms? social media management (see Table 1). A snowball sampling procedure [122] was employed, initiated via the first author's acquaintances. The use of natural social ties for accessing the ?elite informants? [119,122] counterbalanced the often prevailing asymmetry in the power relationship between interviewer and interviewee. To represent the heterogeneity of the SME area, the interview participants varied along several dimensions, such as gender, education, social media experience levels, and age. The participants? ages spanned from 23 to 71 years, with a job tenure ranging from 1 year to 30 years and more. This long period of service for a company applied to the owner-managers and founders of a hotel (SME 9), a men's shoe fashion wholesale (SME 15), and a firm consulting entrepreneurial couples (SME 18). Valuable insights into the research topic also resulted from the respondents' various social media worlds and accounts thereof complementing each other. Particularly, young participants aged under 35 years, acting in car and fashion retail or online marketing (SME 7, 8, 14, and 16), seemed to feel superior in knowledge and experience with social media to members of other age groups within and beyond their companies. Apart from the 42-year-old, socially and politically highly engaged owner-manager of a book retail shop (SME 13), all firm leaders were male. Most of the female participants held positions of a business, marketing, or social media manager.",36.18%,84.92%,79.99%,37.43%,85.81%
289,354.jpg," The figure shows a 3D space with three axes: the x-axis represents the assessment of blockchain's business value, the y-axis represents the sentiments toward blockchain, and the z-axis represents the state of the organization's innovation process. The figure shows four different types of organizations based on their position in this 3D space:
- The quadrant with positive sentiments toward blockchain, high assessment of its business value, and advanced state of the innovation process is labeled as ""Strategist"". 
- The quadrant with positive sentiments toward blockchain, limited assessment of its business value, and advanced state of the innovation process is labeled as ""Implementer"". 
- The quadrant with negative sentiments toward blockchain, limited assessment of its business value, and limited state of the innovation process is labeled as ""Observer"". 
- The quadrant with negative sentiments toward blockchain, high assessment of its business value, and limited state of the innovation process is labeled as ""Experimenter"".","Although previous investigations [22] found that regular social media activity remains challenging for firms regardless of their size, this study showed differences in companies? behavioral consistencies. As innovation adoption literature in general, and especially in the SME domain, mainly restricts its focus to mere adoption processes, which fail to account for a comprehensive, sustainable use [152], a better understanding of social media usage in terms of (dis)continuity [45] is needed. Initially, executives are equally exposed to a broad bundle of structural, i.e., material and informational, properties of social media [9]. Nevertheless, these features open up different, context-related journeys on which SME managers may embark in conditions triggering perceptions and behavior in terms of this technology as a whole. From a structuration perspective [40], our findings suggest that these structural properties of social media possibly fail to cause triggers unleashing a sensemaking and engagement process. Here, the encounter with few, negatively connotated features may not produce triggers, such as perceiving obligation or novelty [100] for driving sensemaking and steady use behavior. This tendency effect is reinforced by environmental influences, such as necessary protection against competitors or lacking regulatory and market requirements (for a tendential relation between perception of social media features and steadiness of use behavior derived from interview data, see Table 3).",24.02%,87.46%,79.57%,31.33%,81.37%
290,355.jpg," The table shows the professional background and year of the informants. There are 24 informants in total. 6 of them have a background in business administration, 5 in finance, 5 in information technology, 2 in general management, 2 in economics, 2 in product management, 1 in human resources, and 1 in physical science. The interviews were conducted in 2017 and 2018. There were 11 interviews in 2017 and 13 interviews in 2018.","Table 2 reports the key descriptive statistics and correlation matrix for the variables applied in this study, with Bonferroni-adjusted significance levels below 0.01. Multicollinearity does not represent a problem for any of the variables as the Variance Inflation Factor (VIF) is largely below the suggested threshold of ten [110].",21.72%,72.23%,80.07%,40.74%,74.91%
291,356.jpg, 454,"Table 3 shows the distribution of the strategic role of IT in industry in our sample of 1769 firms (and 17,690 observations) operating in 382 four-digit industries from 2011 to 2020.",0.00%,24.33%,78.02%,0.00%,0.00%
292,357.jpg," The figure shows the structural equation model (SEM) for the research. The model consists of three main constructs: firm inputs, implementation, and market value. Firm inputs include R&D, Capex, and staff. Implementation includes blockchain-enabled SCF and traditional SCF. Market value includes market value and trading volume. The model also includes a number of control variables: volume, CP, size, earning, and volatility.

The SEM shows that there are significant relationships between the constructs. For example, there is a positive relationship between firm inputs and implementation, and a positive relationship between implementation and market value. This suggests that firms that invest in firm inputs are more likely to implement blockchain-enabled SCF, and that firms that implement blockchain-enabled SCF are more likely to have a higher market value.

The SEM also shows that there are significant relationships between the control variables and the constructs. For example, there is a positive relationship between volume and market value, and a negative relationship between size and market value. This suggests that firms with higher volume are more likely to have a higher market value, and that firms with larger size are less likely to have a higher market value.

The SEM provides a comprehensive view of the relationships between the constructs and the control variables. The results of the SEM suggest that firms that invest in firm inputs and implement blockchain-enabled SCF are more likely to have a higher market value. The results also suggest that the control variables have a significant impact on the market value of firms.","Models 1a ? 12a in Table 4 report the comparative analysis among subsamples (i.e. Automate, Informate, Physical-Transform, and Digital-Transform) used to assess the best alignment between business strategy and the strategic role of IT in industry on labour productivity growth (Models 1a, 4a, 7a, 10a) and its value components ? output growth (Models 2a, 5a, 8a, 11a) and input reduction (Models 3a, 6a, 9a, 12a) ? in Automate, Informate, Physical-Transform and Digital-Transform industries, respectively.",22.70%,81.27%,79.23%,37.29%,84.69%
293,358.jpg," Table 4 shows the correlation matrix and descriptive statistics of the variables used in the regression. The correlation matrix shows that R&D is positively correlated with capex and staffex, and negatively correlated with block dummy. Capex is positively correlated with staffex and CP. Staffex is positively correlated with volume. CP is positively correlated with size and earning. Size is positively correlated with earning. Earning is negatively correlated with volatility.

The descriptive statistics show that the mean of CAR is -0.169, the mean of block dummy is 0.523, the mean of R&D is 0.033, the mean of capex is 0.013, the mean of staffex is 0.034, the mean of volume is 14.268, the mean of CP is 2.588, the mean of size is 22.992, the mean of earning is -0.002 and the mean of volatility is 0.024.","As a robustness check, we also used a dynamic panel data estimation to overcome any possible endogeneity issues arising from reverse causality due to the prior performance of a firm. The results are shown in Table 6 and are consistent with the results of the comparative analysis of the subsamples (Table 4) and with the results on the moderating effect of the strategic role of IT in industry (Table 5).",36.51%,77.90%,80.98%,43.14%,79.61%
294,359.jpg," The table shows the mean and standard deviation of the annualized return, the log of the mean trading volume, the log of the mean market capitalization, and the log of the mean shares outstanding in the pre-event and post-event windows.","H1 Smartphone utilitarian gratifications will reduce consumer state anxiety during shopping journeys. H2 Smartphone hedonic gratifications will reduce consumer state anxiety during shopping journeys. H3 Smartphone social gratifications will reduce consumer state anxiety during shopping journeys. H4 Consumer state anxiety mediates the relationships between smartphone U&G and in-store purchase intention. Given the hypothesized relationships above, we propose a visualized conceptual framework as follows (Fig. 1).",9.28%,82.69%,80.62%,20.52%,85.44%
295,36.jpg," 1. Train model
2. Evaluate model
3. Run tests
4. Augment training dataset
5. Train model on augmented set
6. Evaluate model
7. Run tests","Reliability was tested using Cronbach's Alpha value (a) (see Table 4) with all variables exceeding the threshold of 0.7. Moreover, to avoid common method bias, we employed Harman's one-factor test [138], which reported about 25.2% of variances explained by extracting only one factor, meeting the thumb value within 50% of the variance among all variables. This implies that there was no bias when applying respondents? answers in the same questionnaire for both independent and dependent variables. A reflective measurement model was inspected by conducting confirmatory factor analysis (CFA) via AMOS 26. Given the adequate sample size of 349 responses, the model fitness indices were as follows: ?2 = 656.355, degree of freedom (df) = 409, CMIN/DF= 1.605 (<3), p < 0.001, GFI= 0.903 (>0.9), TLI= 0.944 (>0.9), CFI= 0.950 (>0.9), RMSEA= 0.042 (<0.07). Hence, all the GOF indices met acceptable requirements, indicating that the measurement model achieved a good fit. As shown in Table 4, each item (Con1, Con2) and the first-order indicators (CON, OSO) significantly relate to the second-order latent constructs, the so-called utilitarian gratifications. Similarly, satisfying results were achieved with respect to hedonic and social gratifications and consumer state anxiety. In addition, the dependent variable (in-store purchase intention) was measured through a single item by probing the extent to which consumers were willing to purchase products after using their smartphones in-store. Single item has been accepted in existing studies as respondents can easily interpret the question [139,140]. This variable is further examined in the SEM and mediation analysis.",4.33%,64.14%,78.87%,0.01%,88.18%
296,360.jpg,"  Fama-French 4-factor model results. This table reports Fama-French 4-factor model estimation results. Fama-French 4-factor model includes market risk premium (MKT), size risk premium (SMB), value risk premium (HML) and momentum risk premium (MOM). All the Fama-French 4-factor model are estimated with and without control of EGARCH error terms. Besides, the Fama-French 4-factor model is also estimated with control of 4-factor model. The estimation results show that the Fama-French 4-factor model can explain the cross-section of stock returns.","Apart from achieving scale reliability, examining construct validity is suggested to embrace both convergent and discriminant validity tests. Convergent validity is assessed according to three aspects. First, all factor loadings should be statistically significant, with a standardized parameter of 0.5 or higher [141]. According to the output in Table 4, all indicators (CON and OSO) are significantly related to the latent constructs, falling between 0.534 (product information seeking via branded mobile apps) and 0.927 (consumer engagement via online brand communities). Second, the average variance extracted (AVE) is considered as the mean variance extracted for the items loading on a construct and is a conclusive index of convergence [142], with a suggested adequate convergence of over 0.5. The third attribute evaluates composite reliability (CR), an acceptable value of good reliability, suggested as being higher than 0.7. Table 5 demonstrates the convergent and discriminant validity performance.",16.68%,82.06%,80.58%,19.40%,78.51%
297,361.jpg,  Fama-French 3-factor and Carhart 4-factor models do not have Fama-MacBeth regressions with EGARCH model counterparts.,"When performing the structural model, smartphones? utilitarian, hedonic, and social gratifications were independent variables, the mediator being named as consumer state anxiety, and purchase intention was the dependent variable. In a similar vein, the model's fitness indices were exhibited first: ?2 = 860.589, degree of freedom (df) = 532, CMIN/DF= 1.618 (<3), p < 0.001, GFI= 0.910 (>0.9), TLI= 0.928 (>0.9), CFI= 0.936 (>0.9), RMSEA= 0.042 (<0.07). These indicators support a valid and reliable structural model leading to hypotheses testing (Table 6).",7.04%,58.24%,79.21%,0.48%,78.68%
298,362.jpg," This table reports the results of the four-factor model estimation for the Fama-French three-factor model with the fourth factor being momentum.  The sample period is from July 1963 to December 2015. The negative and positive values of the coefficients indicate negative and positive relations, respectively. The t-statistics are in parentheses. ***, **, and * indicate significance at the 1%, 5%, and 10% levels, respectively.","Mediation analysis was performed to test the fourth hypothesis via Hayes? PROCESS Macro [144]. The advantages of conducting mediation analysis beyond SEM are threefold in this study. First, the PROCESS can test moderator and mediator effects in one model and suggest conditional outcomes. Second, SEM inspects the entire model while PROCESS can perform each equation separately [145]. Third, PROCESS incorporates bootstrapping methods that further recommend reliable results by evaluating extra information. Table 7 presents the mediation analysis results, including total, indirect, and direct effects of the models.",35.43%,75.44%,81.96%,36.36%,81.68%
299,363.jpg," The table reports the results of the event study. The event window is the time period around the announcement date of the block trade. The trading volume is the average daily trading volume of the stock in the event window. The block firms are the firms that executed the block trade. The non-block firms are the firms that did not execute the block trade.

The results show that the trading volume of the block firms is significantly higher than the trading volume of the non-block firms in the event window. This suggests that the block trade has a significant impact on the trading volume of the stock.

The results also show that the trading volume of the block firms is significantly higher than the trading volume of the non-block firms in the days leading up to the announcement date of the block trade. This suggests that the block trade is anticipated by the market.

The results also show that the trading volume of the block firms is significantly higher than the trading volume of the non-block firms in the days following the announcement date of the block trade. This suggests that the block trade has a significant impact on the trading volume of the stock in the short term.","Fig. 1 provides an overview of the research methodology as a process consisting of three stages; define and design, prepare, collect and analyze, analyze and conclude, which was used in this study. It was abductive in nature going back and forth between the empirical world, the cases, the framework, and theory by matching, redirecting, and directing between those cases [54]. The definition and design phase started simultaneously with the literature overview and empirical frame of reference by looking out for interesting cases and matching them with theory, in this case, the TOE framework. Cases were identified and selected by how far they have come with their cloud sourcing. The data collection was designed to be qualitative and consisted of interviews, observations, and text analyses. Then the next phase of the research method commenced with preparation, data collection, and analysis of data. This phase took about a year and a half and was iterative, and abductive with redirections and matching to literature conducted in the first phase of the research methodology, framework, and theory development. The analysis and initial findings were documented in case reports before the last phase of the research methodology. In the last phase analyze and conclude, we once again reviewed thoroughly the literature, the empirical world, the theory, the cases, and the framework in order to draw cross-case conclusions. This directed us to modify the theory and suggest a matching framework (TOMPE) that complements the TOE with a newly identified factor ? namely the management process barrier (MP). We have further developed the barriers to continuance use of cloud computing.",42.07%,82.03%,79.51%,37.57%,85.84%
300,364.jpg, This table reports the results of the DID regressions. The DID estimator is constructed using the difference-in-differences between the treatment group (nonbank firms) and the control group (bank firms) in the pre- and post- Dodd-Frank periods. The dependent variable is the natural logarithm of the market value of assets. The results show that the Dodd-Frank Act had a significant negative impact on the market value of assets of nonbank firms.,"The research data amounted to 83.5 h of audio recordings. These were transcribed verbatim due to the specifics of the oil and gas jargon and to avoid obstructing preconceptions [87]. To ?recontextualize? the extensive research data, transcripts were further analyzed using the qualitative data analysis software NVivo 20. Applying the Gioia methodology as an analytical device [88], we structured the research data along with multiple data-anchored first-order concepts (those meaningful to the interviewees) that were further structured into theory-anchored second-order themes (induced by the authors). Our data analysis further abductively unpacked three aggregate dimensions related to the research question?pressures promoting adoption of hyped technologies, segmented perception of hyped technologies, and trust-building mechanisms (Fig. 1). We offered labels of the aggregate dimensions either by encapsulating dimensions at a higher level of abstraction or by referring to established literature describing these themes [85]. To increase the rigor of this qualitative research, we seek to provide transparency to our data structuring process. ",35.81%,87.56%,81.10%,14.96%,83.93%
301,365.jpg," Dependent variable: CAR [-15, +15]

| Explanatory variables | Model 1 | Model 2 | Model 3 | Model 4 |
| --- | --- | --- | --- | --- |
| Intercept | 0.906\*\*\* (2.311) | 0.761\*\* (2.169) | 0.828\*\*\* (2.353) | 0.626 (1.605) |
| Block_Dummy | 0.140\*\* (1.987) |  |  |  |
| Block_Dummy\*R&D | 2.322\*\*\* (2.987) |  |  |  |
| Block_Dummy\*Capex |  | 7.215\*\*\* (3.070) |  |  |
| Block_Dummy\*Staffex |  |  | -0.133 (-0.407) |  |
| Volume | 0.057\*\*\* (3.956) | 0.056\*\*\* (3.732) | 0.060\*\*\* (4.002) | 0.057\*\*\* (3.441) |
| CP | 0.085\*\* (2.435) | 0.066\*\* (2.628) | 0.075\*\*\* (2.435) | 0.061\*\* (3.611) |
| Size | -0.081\*\*\* (-3.454) | -0.070\*\*\* (-3.294) | -0.059\*\*\* (-3.524) | -0.067\*\*\* (-2.822) |
| Earning | -0.589\*\*\* (-3.984) | -0.474\*\*\* (-4.742) | -0.436\*\*\* (-4.336) | -0.415\*\*\* (-4.152) |
| Volatility | -0.806\*\*\* (-12.618) | -0.851\*\*\* (-13.501) | -0.851\*\*\* (-13.534) | -0.784\*\*\* (-11.735) |
| F-statistic | 79.269 | 79.555 | 80.495 | 63.207 |
| Adjusted R\^2 | 0.906 | 0.916 | 0.917 | 0.897 |

Note: \*, \*\*, and \*\*\* indicate significance at 10%, 5%, and 1% levels, respectively. t-statistics are reported in ().","Although several studies have examined hyped technologies [[25], [26], [27],90], the role of the hyped status in the implementation of and trust in hyped technologies such as digital twins is far from consensual [39,40]. Fig. 2 synopsizes our main findings about the application of hyped technologies as a multilevel process. This model illustrates the critical role of hype and trust building in the diffusion of technologies. As argued below, this model shows the two main contributions of this study: (1) how the hyped status of technologies materializes in multilevel perception segmentation in the organization(s), and (2) how local interpreting actors maneuver this segmentation by building trust in hyped technologies.",4.63%,24.85%,74.27%,34.67%,54.82%
302,366.jpg," Table 5. Car (-15, 15) Regressions","Fig. 1 presents our proposed research model. This argument, as illustrated in the theoretical hypothesis 1 (H1), invites us to expect and theorize that: Note: CV: Control variables. The control variables are not included simultaneously in the same model. This graphical representation summarizes the control variables included in the base empirical analysis, the test of robustness, and the post-hoc empirical analyses. H1: There is a positive relationship between remote work firms' initiatives in t1 and remote work firms' initiatives in t2, which will ultimately provide a competitive advantage to leaders over agile companies. H2: There is a positive relationship between remote work firms' initiatives in t2 and remote work firms' initiatives in t3, which will ultimately provide a competitive advantage to leaders and agile companies over survival companies.",0.00%,41.64%,81.17%,0.00%,55.76%
303,367.jpg," The table shows the mean, standard deviation, and top of each of the seven Airbnb dimensions, as well as the correlation between each dimension. The top is the percentage of Airbnb listings that fall into the top 20% of that dimension. The correlation between each dimension is shown in the table below.

|  | (1) | (2) | (3) | (4) | (5) | (6) | (7) |
|---|---|---|---|---|---|---|---|
| (1) | 1 | 0.74 | 0.59 | 0.69 | 0.64 | 0.45 | 0.75 |
| (2) | 0.74 | 1 | 0.58 | 0.66 | 0.61 | 0.43 | 0.66 |
| (3) | 0.59 | 0.58 | 1 | 0.45 | 0.68 | 0.37 | 0.51 |
| (4) | 0.69 | 0.66 | 0.45 | 1 | 0.47 | 0.33 | 0.59 |
| (5) | 0.64 | 0.61 | 0.68 | 0.47 | 1 | 0.38 | 0.55 |
| (6) | 0.45 | 0.43 | 0.37 | 0.33 | 0.38 | 1 | 0.45 |
| (7) | 0.75 | 0.66 | 0.51 | 0.59 | 0.55 | 0.45 | 1 |","The constructs of interest were measured using archival data. We measured remote work firm's initiatives through the natural logarithm of the number of remote work firm's initiatives mentions in news published about these initiatives per firm in t1, t2, and t3, with information collected from MyNews database (https://www.mynews.es/). This database includes news from more than 700 online and print editions of the national, regional, and international press. We performed a structured content analysis following the well-established protocol used in leading prior studies (e.g., [43,44,47]). Based on the review of relevant academic literature, managerial reports, and news on IT-enabled remote work, a preliminary list of keywords on remote work firms? initiatives was created. One of the authors discussed this list with three IT executives and four HR (business) executives. According to their recommendations and by carefully using their feedback, 20 keywords were selected and used for the corporate news coding protocol (Table 4). We considered these tools to be crucial to deploy remote work initiatives.4 Two of the authors conducted the news coding protocol. For each period, the two coders carefully read the news where the keyword appeared to check that the news referred to any remote work firm's initiative. We collected and read 2778 news in t1, 7819 news in t2, and 6353 news in t3 where the keywords appeared (Table 4). Each news contained different keywords referring to different initiatives on remote work. In that case, we computed as one each of these initiatives on remote work. After being read and coded, 111, 1137, and 847 remote work firm's initiatives mentions were found in t1, t2, and t3, respectively.",23.06%,7.70%,76.96%,25.68%,72.98%
